Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Hyundai Grand i10,Hyundai,Delhi,2013,80540,Petrol,Manual,1,0,1197.0,83.0,5.0,297000
Tata NEXON,Tata,Delhi,2020,62246,Petrol,Manual,1,0,1199.0,120.0,5.0,802000
Hyundai XCENT PRIME,Hyundai,Delhi,2021,30541,CNG,Manual,1,0,1197.0,66.0,5.0,638000
Toyota Corolla Altis,Toyota,Delhi,2011,80901,Petrol,Manual,2,0,1798.0,140.0,5.0,269000
Honda City,Honda,Delhi,2018,82136,Petrol,Automatic,2,0,1497.0,119.0,5.0,774000
Honda WR-V,Honda,Delhi,2017,37935,Petrol,Manual,2,0,1199.0,90.0,5.0,645000
Maruti New Wagon-R,Maruti,Delhi,2022,22666,Petrol,Automatic,1,0,998.0,67.0,5.0,592000
Tata Tiago,Tata,Delhi,2022,36087,CNG,Manual,1,0,1199.0,73.0,5.0,662000
Honda City,Honda,Delhi,2012,89613,Petrol,Automatic,2,0,1497.0,118.0,5.0,321000
Volkswagen Polo,Volkswagen,Delhi,2011,49229,Petrol,Manual,1,0,1198.0,75.0,5.0,217500
Mahindra XUV300,Mahindra,Delhi,2022,13045,Petrol,Automatic,1,0,1197.0,110.0,5.0,1139000
Maruti Wagon R 1.0,Maruti,Delhi,2014,53117,Petrol,Manual,1,0,998.0,68.0,5.0,275000
Maruti Wagon R 1.0,Maruti,Delhi,2016,121389,Petrol,Manual,1,0,998.0,68.0,5.0,295000
Jeep Compass,Jeep,Delhi,2020,75716,Petrol,Manual,1,0,1368.0,163.0,5.0,1102000
Maruti Swift,Maruti,Delhi,2017,63367,Petrol,Manual,1,0,1197.0,84.0,5.0,492000
Maruti S PRESSO,Maruti,Delhi,2020,43002,Petrol,Manual,2,0,998.0,68.0,5.0,386000
Maruti Baleno,Maruti,Delhi,2020,59534,CNG,Manual,1,0,1197.0,83.0,5.0,627000
Hyundai NEW SANTRO,Hyundai,Delhi,2019,65109,Petrol,Automatic,2,0,1086.0,69.0,5.0,433000
Hyundai Creta,Hyundai,Delhi,2016,77095,Petrol,Manual,1,0,1591.0,123.0,5.0,700000
Maruti S PRESSO,Maruti,Delhi,2020,64311,CNG,Manual,1,0,998.0,57.0,4.0,429000
Maruti Celerio,Maruti,Delhi,2016,37597,Petrol,Automatic,2,0,998.0,68.0,5.0,403000
Ford Ecosport,Ford,Delhi,2018,75985,Petrol,Automatic,1,0,1497.0,123.0,5.0,661000
Maruti Baleno,Maruti,Delhi,2020,31845,Petrol,Manual,1,0,1197.0,83.0,5.0,660000
Tata NEXON,Tata,Delhi,2019,61857,Diesel,Automatic,1,0,1497.0,110.0,5.0,654000
Maruti Alto K10,Maruti,Delhi,2023,14943,Petrol,Manual,1,0,998.0,67.0,5.0,445000
Maruti Baleno,Maruti,Delhi,2017,32348,Petrol,Manual,1,0,1197.0,84.0,5.0,486000
Maruti Baleno,Maruti,Delhi,2021,39864,Petrol,Automatic,1,0,1197.0,83.0,5.0,753000
Maruti Swift,Maruti,Delhi,2022,24626,Petrol,Manual,1,0,1197.0,90.0,5.0,757000
Hyundai i20,Hyundai,Delhi,2011,73031,Petrol,Manual,2,0,1197.0,80.0,5.0,189000
Tata Tiago,Tata,Delhi,2020,66943,Petrol,Manual,1,0,1199.0,86.0,5.0,536000
Tata NEXON,Tata,Delhi,2022,30785,Petrol,Manual,2,0,1199.0,120.0,5.0,728000
Maruti Baleno,Maruti,Delhi,2021,41436,Petrol,Manual,1,0,1197.0,83.0,5.0,609000
Hyundai i20,Hyundai,Delhi,2014,85084,Petrol,Manual,1,0,1197.0,84.0,5.0,349000
Maruti Ciaz,Maruti,Delhi,2015,119077,Petrol,Manual,1,0,1373.0,92.0,5.0,440000
Honda Brio,Honda,Delhi,2012,35069,Petrol,Manual,1,0,1198.0,88.0,5.0,221000
Honda City,Honda,Delhi,2015,83104,Petrol,Manual,2,0,1497.0,119.0,5.0,500400
Maruti Celerio,Maruti,Delhi,2022,23928,CNG,Manual,1,0,998.0,57.0,5.0,594000
Jeep Compass,Jeep,Delhi,2018,53437,Diesel,Manual,2,0,1956.0,173.0,5.0,988000
Maruti New Wagon-R,Maruti,Delhi,2020,30400,Petrol,Manual,1,0,1197.0,83.0,5.0,487000
Honda Brio,Honda,Delhi,2015,44303,Petrol,Automatic,1,0,1198.0,88.0,5.0,393000
Hyundai VENUE,Hyundai,Delhi,2019,29044,Petrol,Automatic,2,0,998.0,120.0,5.0,853350
Hyundai Creta,Hyundai,Delhi,2017,74436,Petrol,Automatic,1,0,1591.0,123.0,5.0,843000
Mahindra KUV 100 NXT,Mahindra,Delhi,2018,63935,Diesel,Manual,2,0,1198.0,77.0,6.0,431000
Tata TIGOR,Tata,Delhi,2021,24927,Petrol,Manual,1,0,1199.0,86.0,5.0,526000
Toyota Corolla Altis,Toyota,Delhi,2016,89737,Petrol,Manual,2,0,1798.0,140.0,5.0,702000
Honda City,Honda,Delhi,2014,47069,Petrol,Manual,1,0,1497.0,119.0,5.0,458000
Maruti Wagon R 1.0,Maruti,Delhi,2014,32631,Petrol,Manual,1,0,998.0,68.0,5.0,288000
Renault Kiger,Renault,Delhi,2021,30195,Petrol,Automatic,1,0,999.0,72.0,5.0,721000
Renault TRIBER,Renault,Delhi,2020,48169,Petrol,Manual,2,0,999.0,72.0,7.0,561000
Hyundai i10,Hyundai,Delhi,2016,83404,Petrol,Manual,1,0,1086.0,69.0,5.0,310000
Honda Amaze,Honda,Delhi,2019,37264,Petrol,Manual,2,0,1199.0,90.0,5.0,574000
Honda City,Honda,Delhi,2014,50752,Petrol,Manual,1,0,1497.0,118.0,5.0,497000
Hyundai Grand i10,Hyundai,Delhi,2017,73097,Petrol,Manual,1,0,1197.0,83.0,5.0,394000
Jeep Compass,Jeep,Delhi,2019,59431,Petrol,Manual,1,0,1368.0,163.0,5.0,1185000
Tata Safari,Tata,Delhi,2022,20858,Diesel,Automatic,1,0,1956.0,170.0,7.0,1715000
Hyundai i10,Hyundai,Delhi,2010,74924,Petrol,Manual,2,0,1197.0,80.0,5.0,130000
KIA SELTOS,KIA,Delhi,2019,49161,Petrol,Automatic,1,0,1353.0,140.0,5.0,1417000
Mahindra XUV500,Mahindra,Delhi,2019,45630,Diesel,Manual,1,0,2179.0,155.0,7.0,1011000
Tata Tiago,Tata,Delhi,2017,102235,Petrol,Automatic,1,0,1199.0,85.0,5.0,399000
Honda City,Honda,Delhi,2015,91368,Petrol,Manual,1,0,1497.0,119.0,5.0,507000
Maruti Alto K10,Maruti,Delhi,2011,63048,Petrol,Manual,1,0,998.0,68.0,5.0,160000
Maruti Baleno,Maruti,Delhi,2018,73594,Petrol,Manual,1,0,1197.0,84.0,5.0,494000
Hyundai VENUE,Hyundai,Delhi,2021,29239,Petrol,Manual,2,0,998.0,120.0,5.0,857000
Maruti Alto,Maruti,Delhi,2023,17825,Petrol,Manual,1,0,796.0,48.0,5.0,409000
Maruti IGNIS,Maruti,Delhi,2018,100481,CNG,Automatic,1,0,1197.0,83.0,5.0,449000
Honda City,Honda,Delhi,2016,77095,Petrol,Manual,1,0,1497.0,119.0,5.0,631000
Maruti New Wagon-R,Maruti,Delhi,2019,5464,Petrol,Manual,1,0,998.0,68.0,5.0,480000
Maruti Baleno,Maruti,Delhi,2021,29923,Petrol,Manual,1,0,1197.0,83.0,5.0,633000
Maruti New Wagon-R,Maruti,Delhi,2021,9292,Petrol,Manual,1,0,998.0,68.0,5.0,487000
Hyundai Grand i10,Hyundai,Delhi,2020,22924,Petrol,Manual,1,0,1197.0,83.0,5.0,577000
Maruti Swift,Maruti,Delhi,2012,90847,Petrol,Manual,1,0,1197.0,87.0,5.0,264000
Maruti Baleno,Maruti,Delhi,2018,94466,Petrol,Automatic,1,0,1197.0,84.0,5.0,530000
Maruti Vitara Brezza,Maruti,Delhi,2019,102604,Diesel,Manual,1,0,1248.0,90.0,5.0,686000
Renault TRIBER,Renault,Delhi,2021,24190,Petrol,Automatic,1,0,999.0,72.0,7.0,735000
Mahindra XUV300,Mahindra,Delhi,2021,18252,Diesel,Manual,2,0,1497.0,117.0,5.0,1001000
Maruti Baleno,Maruti,Delhi,2021,25705,Petrol,Manual,1,0,1197.0,83.0,5.0,669000
Tata NEXON,Tata,Delhi,2019,61470,Petrol,Automatic,1,0,1198.0,110.0,5.0,751000
Maruti Baleno,Maruti,Delhi,2018,70189,Petrol,Automatic,1,0,1197.0,84.0,5.0,536000
Datsun Go Plus,Datsun,Delhi,2019,30616,Petrol,Manual,1,0,1198.0,68.0,7.0,456000
Maruti Swift,Maruti,Delhi,2018,36970,Petrol,Manual,1,0,1197.0,83.0,5.0,531000
Maruti Dzire,Maruti,Delhi,2017,22263,Petrol,Manual,1,0,1197.0,83.0,5.0,479000
Toyota Etios,Toyota,Delhi,2011,71433,Petrol,Manual,1,0,1496.0,90.0,5.0,243000
Renault Kwid,Renault,Delhi,2022,15260,Petrol,Manual,1,0,999.0,68.0,5.0,432800
Renault TRIBER,Renault,Delhi,2022,36693,Petrol,Manual,2,0,999.0,72.0,7.0,652000
Hyundai i10,Hyundai,Delhi,2011,75338,Petrol,Manual,2,0,1197.0,80.0,5.0,182000
Nissan Micra,Nissan,Delhi,2015,54767,Petrol,Automatic,1,0,1198.0,77.0,5.0,347000
Datsun Redi Go,Datsun,Delhi,2021,36052,Petrol,Manual,1,0,799.0,54.0,5.0,360000
Maruti IGNIS,Maruti,Delhi,2017,86424,Petrol,Automatic,1,0,1197.0,83.0,5.0,477000
Maruti Swift,Maruti,Delhi,2013,46822,Petrol,Manual,2,0,1197.0,87.0,5.0,293000
Jeep Compass,Jeep,Delhi,2019,87927,Diesel,Manual,1,0,1956.0,173.0,5.0,1036000
Maruti Celerio X,Maruti,Delhi,2018,50012,Petrol,Automatic,1,0,998.0,68.0,5.0,411000
Maruti Baleno,Maruti,Delhi,2017,54948,Petrol,Manual,2,0,1197.0,84.0,5.0,474000
Tata NEXON,Tata,Delhi,2021,8119,Petrol,Manual,1,0,1199.0,120.0,5.0,858000
Tata Tiago,Tata,Delhi,2022,12693,CNG,Manual,1,0,1199.0,73.0,5.0,664000
Renault Kiger,Renault,Delhi,2021,46266,Petrol,Manual,2,0,999.0,100.0,5.0,714000
Hyundai Creta,Hyundai,Delhi,2016,90739,Petrol,Automatic,1,0,1591.0,123.0,5.0,735000
Maruti Ciaz,Maruti,Delhi,2019,41735,Petrol,Manual,1,0,1462.0,105.0,5.0,734000
Renault Kwid,Renault,Delhi,2023,2369,Petrol,Automatic,1,0,999.0,68.0,5.0,541000
Nissan MAGNITE,Nissan,Delhi,2021,42886,Petrol,Manual,1,0,999.0,100.0,5.0,719000
Mahindra XUV500,Mahindra,Delhi,2019,54955,Diesel,Manual,2,0,2179.0,155.0,7.0,905000
Hyundai NEW SANTRO,Hyundai,Delhi,2019,62309,Petrol,Manual,1,0,1086.0,69.0,5.0,441000
Tata NEXON,Tata,Delhi,2020,43032,Petrol,Manual,1,0,1199.0,120.0,5.0,824600
Hyundai Creta,Hyundai,Delhi,2017,95409,Petrol,Automatic,2,0,1591.0,123.0,5.0,729000
Honda Amaze,Honda,Delhi,2019,54392,Petrol,Manual,1,0,1199.0,90.0,5.0,600500
Maruti Baleno,Maruti,Delhi,2016,87766,Petrol,Manual,1,0,1197.0,84.0,5.0,459000
Maruti Baleno,Maruti,Delhi,2020,56966,Petrol,Manual,1,0,1197.0,83.0,5.0,668500
Ford Ecosport,Ford,Delhi,2017,43277,Petrol,Manual,1,0,1499.0,112.0,5.0,592000
Renault TRIBER,Renault,Delhi,2023,14050,Petrol,Manual,1,0,999.0,72.0,7.0,764000
Hyundai Grand i10,Hyundai,Delhi,2017,21010,Petrol,Manual,1,0,1197.0,83.0,5.0,463000
Maruti Ciaz,Maruti,Delhi,2018,51690,Petrol,Manual,1,0,1462.0,105.0,5.0,671000
Tata TIAGO NRG,Tata,Delhi,2018,35764,Petrol,Manual,1,0,1199.0,85.0,5.0,430000
Maruti New Wagon-R,Maruti,Delhi,2020,18852,CNG,Manual,1,0,998.0,58.0,5.0,557000
Hyundai i20,Hyundai,Delhi,2013,69108,Petrol,Manual,1,0,1197.0,84.0,5.0,267000
Hyundai Grand i10,Hyundai,Delhi,2015,16739,Petrol,Automatic,2,0,1197.0,83.0,5.0,497000
Maruti Wagon R 1.0,Maruti,Delhi,2014,72090,Petrol,Manual,1,0,998.0,68.0,5.0,272000
Honda Amaze,Honda,Delhi,2013,42649,Petrol,Manual,1,0,1198.0,88.0,5.0,300000
Maruti Baleno,Maruti,Delhi,2018,45853,Petrol,Manual,2,0,1197.0,84.0,5.0,522000
Maruti Baleno,Maruti,Delhi,2019,15895,Petrol,Automatic,1,0,1197.0,84.0,5.0,717000
Maruti New Wagon-R,Maruti,Delhi,2020,72472,CNG,Manual,1,0,998.0,58.0,5.0,507000
Honda Amaze,Honda,Delhi,2019,24871,Petrol,Manual,1,0,1199.0,90.0,5.0,587000
Maruti Swift,Maruti,Delhi,2013,63029,Petrol,Manual,1,0,1197.0,87.0,5.0,289000
Maruti Swift Dzire,Maruti,Delhi,2012,43425,Petrol,Manual,2,0,1197.0,87.0,5.0,261000
Maruti Swift,Maruti,Delhi,2017,42401,Petrol,Manual,1,0,1197.0,84.0,5.0,448000
Honda Jazz,Honda,Delhi,2019,49131,Petrol,Manual,1,0,1199.0,90.0,5.0,586000
Maruti Baleno,Maruti,Delhi,2020,15673,Petrol,Automatic,1,0,1197.0,83.0,5.0,782000
Maruti Baleno,Maruti,Delhi,2021,30880,Petrol,Manual,1,0,1197.0,83.0,5.0,683000
Mahindra XUV500,Mahindra,Delhi,2019,52998,Diesel,Automatic,2,0,2179.0,155.0,7.0,1236000
Tata NEXON,Tata,Delhi,2021,36473,Petrol,Automatic,1,0,1199.0,120.0,5.0,952000
Maruti Swift Dzire,Maruti,Delhi,2014,74185,Petrol,Manual,1,0,1197.0,87.0,5.0,337000
Maruti Swift Dzire,Maruti,Delhi,2012,54292,Petrol,Manual,1,0,1197.0,87.0,5.0,307000
Maruti Baleno,Maruti,Delhi,2019,59602,Petrol,Manual,2,0,1197.0,84.0,5.0,600000
Nissan MAGNITE,Nissan,Delhi,2022,42637,Petrol,Automatic,1,0,999.0,100.0,5.0,811000
Maruti Baleno,Maruti,Delhi,2020,74081,Petrol,Manual,1,0,1197.0,83.0,5.0,613000
Honda City,Honda,Delhi,2014,75245,Petrol,Manual,2,0,1497.0,118.0,5.0,464000
Toyota Etios Liva,Toyota,Delhi,2012,77476,Petrol,Manual,1,0,1197.0,80.0,5.0,278000
Maruti Swift Dzire,Maruti,Delhi,2015,43488,Petrol,Manual,2,0,1197.0,84.0,5.0,443000
Maruti Ciaz,Maruti,Delhi,2016,87163,Petrol,Manual,1,0,1373.0,92.0,5.0,515000
Mahindra XUV500,Mahindra,Delhi,2019,56122,Diesel,Manual,1,0,2179.0,155.0,7.0,1001000
Maruti Ciaz,Maruti,Delhi,2019,66068,Petrol,Manual,1,0,1462.0,105.0,5.0,683000
Maruti Swift Dzire,Maruti,Delhi,2012,51629,Petrol,Manual,1,0,1197.0,87.0,5.0,279000
Maruti Ciaz,Maruti,Delhi,2015,109535,Petrol,Manual,1,0,1373.0,92.0,5.0,462000
Maruti Swift,Maruti,Delhi,2017,68287,Petrol,Manual,1,0,1197.0,84.0,5.0,509000
Ford Ecosport,Ford,Delhi,2017,67602,Petrol,Automatic,3,0,1499.0,112.0,5.0,614000
Renault Kwid,Renault,Delhi,2021,27646,Petrol,Automatic,1,0,999.0,68.0,5.0,432000
Hyundai i10,Hyundai,Delhi,2012,65838,Petrol,Manual,2,0,1197.0,80.0,5.0,209000
Maruti Alto K10,Maruti,Delhi,2011,14213,Petrol,Manual,1,0,998.0,68.0,5.0,148000
Maruti Baleno,Maruti,Delhi,2017,36035,Petrol,Automatic,1,0,1197.0,84.0,5.0,565000
Hyundai Grand i10,Hyundai,Delhi,2016,49812,Petrol,Automatic,2,0,1197.0,83.0,5.0,474000
Maruti New Wagon-R,Maruti,Delhi,2020,64042,Petrol,Manual,1,0,998.0,68.0,5.0,459000
Hyundai Grand i10,Hyundai,Delhi,2017,52543,Petrol,Automatic,1,0,1197.0,83.0,5.0,511000
Renault TRIBER,Renault,Delhi,2020,13341,Petrol,Automatic,1,0,999.0,72.0,7.0,685000
Maruti Baleno,Maruti,Delhi,2017,47472,Petrol,Manual,1,0,1197.0,84.0,5.0,520000
Toyota Etios,Toyota,Delhi,2014,76413,Petrol,Manual,2,0,1496.0,90.0,5.0,347000
Hyundai Grand i10,Hyundai,Delhi,2019,33693,Petrol,Manual,1,0,1197.0,83.0,5.0,514000
Maruti Swift,Maruti,Delhi,2013,99639,Petrol,Manual,1,0,1197.0,87.0,5.0,303000
Maruti Ciaz,Maruti,Delhi,2018,95723,Petrol,Manual,1,0,1462.0,105.0,5.0,643000
Maruti Alto,Maruti,Delhi,2021,54855,Petrol,Manual,1,0,796.0,48.0,5.0,347000
Hyundai Grand i10,Hyundai,Delhi,2016,69965,CNG,Manual,1,0,1197.0,83.0,5.0,472000
Hyundai Grand i10,Hyundai,Delhi,2017,79122,Petrol,Manual,1,0,1197.0,83.0,5.0,428000
Maruti Ciaz,Maruti,Delhi,2018,104059,Petrol,Automatic,1,0,1462.0,105.0,5.0,680675
Datsun Redi Go,Datsun,Delhi,2018,84695,Petrol,Manual,1,0,799.0,54.0,5.0,222000
Hyundai Creta,Hyundai,Delhi,2018,103702,Petrol,Manual,2,0,1591.0,123.0,5.0,723000
Maruti Baleno,Maruti,Delhi,2015,70867,Diesel,Manual,2,0,1248.0,75.0,5.0,460000
Hyundai Grand i10,Hyundai,Delhi,2015,49639,Petrol,Automatic,2,0,1197.0,83.0,5.0,428000
Hyundai Grand i10,Hyundai,Delhi,2015,99108,Petrol,Manual,1,0,1197.0,83.0,5.0,342000
Maruti Baleno,Maruti,Delhi,2019,43478,Petrol,Manual,1,0,1197.0,83.0,5.0,603000
Tata Tiago,Tata,Delhi,2021,28282,Petrol,Manual,1,0,1199.0,86.0,5.0,551000
Renault Kwid,Renault,Delhi,2020,52957,Petrol,Automatic,1,0,999.0,68.0,5.0,405450
Tata NEXON,Tata,Delhi,2021,43424,Petrol,Automatic,1,0,1199.0,120.0,5.0,951000
Honda Amaze,Honda,Delhi,2018,49543,Petrol,Automatic,2,0,1199.0,90.0,5.0,553000
Hyundai VENUE,Hyundai,Delhi,2019,70908,Petrol,Automatic,1,0,998.0,120.0,5.0,929000
Hyundai i10,Hyundai,Delhi,2011,55482,Petrol,Manual,2,0,1197.0,80.0,5.0,178000
Mahindra XUV300,Mahindra,Delhi,2019,47914,Petrol,Manual,1,0,1197.0,110.0,5.0,889000
Hyundai i20,Hyundai,Delhi,2011,97176,Petrol,Manual,1,0,1197.0,80.0,5.0,205000
Volkswagen Vento,Volkswagen,Delhi,2015,98990,Petrol,Manual,1,0,1598.0,105.0,5.0,507000
Maruti Swift,Maruti,Delhi,2012,55346,Petrol,Manual,1,0,1197.0,87.0,5.0,322000
Maruti Ciaz,Maruti,Delhi,2016,107298,Petrol,Manual,1,0,1373.0,92.0,5.0,474000
Tata Harrier,Tata,Delhi,2019,52622,Diesel,Manual,1,0,1956.0,140.0,5.0,1188000
Toyota Etios Liva,Toyota,Delhi,2013,41856,Petrol,Manual,1,0,1197.0,80.0,5.0,313000
Maruti New Wagon-R,Maruti,Delhi,2022,13103,Petrol,Manual,1,0,1197.0,90.0,5.0,568000
Maruti S PRESSO,Maruti,Delhi,2021,15360,Petrol,Manual,1,0,998.0,68.0,5.0,411000
Maruti S PRESSO,Maruti,Delhi,2022,12690,Petrol,Manual,1,0,998.0,67.0,5.0,494000
Hyundai i20,Hyundai,Delhi,2011,71485,Petrol,Manual,1,0,1197.0,80.0,5.0,208000
Maruti Ciaz,Maruti,Delhi,2017,91528,Petrol,Automatic,1,0,1373.0,92.0,5.0,627000
Maruti Ertiga,Maruti,Delhi,2012,52584,Petrol,Manual,2,0,1373.0,95.0,7.0,392000
Toyota Etios,Toyota,Delhi,2011,90308,Petrol,Manual,1,0,1496.0,90.0,5.0,205000
Hyundai i10,Hyundai,Delhi,2011,75117,Petrol,Manual,1,0,1197.0,80.0,5.0,166000
Maruti Swift,Maruti,Delhi,2011,48906,Petrol,Manual,1,0,1197.0,85.0,5.0,232000
Maruti Baleno,Maruti,Delhi,2015,33752,Petrol,Manual,1,0,1197.0,84.0,5.0,517000
Maruti Baleno,Maruti,Delhi,2020,57169,Petrol,Manual,1,0,1197.0,83.0,5.0,636000
Hyundai i10,Hyundai,Delhi,2012,61470,Petrol,Manual,1,0,1197.0,80.0,5.0,208000
Hyundai Grand i10,Hyundai,Delhi,2016,72561,Petrol,Manual,1,0,1197.0,83.0,5.0,442000
Maruti Swift,Maruti,Delhi,2011,47552,Petrol,Manual,1,0,1197.0,85.0,5.0,235000
Toyota Etios,Toyota,Delhi,2011,95917,Petrol,Manual,1,0,1496.0,90.0,5.0,200000
Hyundai NEW SANTRO,Hyundai,Delhi,2019,49352,Petrol,Manual,1,0,1086.0,69.0,5.0,440000
Honda Jazz,Honda,Delhi,2017,95825,Petrol,Automatic,2,0,1199.0,90.0,5.0,511000
Maruti Ciaz,Maruti,Delhi,2017,77919,Petrol,Manual,1,0,1373.0,92.0,5.0,601000
Maruti Baleno,Maruti,Delhi,2017,115870,Petrol,Manual,1,0,1197.0,84.0,5.0,477500
Tata TIGOR,Tata,Delhi,2022,37557,CNG,Manual,1,0,1199.0,73.0,5.0,755000
Maruti New Wagon-R,Maruti,Delhi,2020,54194,Petrol,Manual,1,0,998.0,68.0,5.0,456000
Tata TIGOR,Tata,Delhi,2022,24939,CNG,Manual,1,0,1199.0,73.0,5.0,736000
Renault TRIBER,Renault,Delhi,2022,30508,Petrol,Manual,1,0,999.0,72.0,7.0,752000
Hyundai VENUE,Hyundai,Delhi,2019,53350,Petrol,Automatic,1,0,998.0,120.0,5.0,929000
Renault Kwid,Renault,Delhi,2022,15517,Petrol,Manual,1,0,999.0,68.0,5.0,459000
Hyundai Creta,Hyundai,Delhi,2018,60349,Diesel,Automatic,1,0,1582.0,128.0,5.0,946000
Hyundai i10,Hyundai,Delhi,2011,56340,Petrol,Manual,2,0,1197.0,80.0,5.0,163000
Hyundai VENUE,Hyundai,Delhi,2020,51349,Petrol,Manual,1,0,998.0,120.0,5.0,836000
Hyundai Grand i10,Hyundai,Delhi,2016,59812,Petrol,Manual,3,0,1197.0,83.0,5.0,394500
Maruti Ciaz,Maruti,Delhi,2017,62898,Petrol,Automatic,2,0,1373.0,92.0,5.0,650000
Maruti Baleno,Maruti,Delhi,2017,105428,Petrol,Manual,1,0,1197.0,84.0,5.0,475000
Maruti Baleno,Maruti,Delhi,2018,54458,Petrol,Automatic,2,0,1197.0,84.0,5.0,560000
Maruti Celerio,Maruti,Delhi,2017,22156,Petrol,Automatic,1,0,998.0,68.0,5.0,407000
Maruti Baleno,Maruti,Delhi,2020,65829,Petrol,Manual,2,0,1197.0,83.0,5.0,613000
Hyundai Creta,Hyundai,Delhi,2018,86490,Petrol,Automatic,1,0,1591.0,123.0,5.0,911000
Renault Kwid,Renault,Delhi,2020,24956,Petrol,Automatic,1,0,999.0,68.0,5.0,464000
Maruti Wagon R 1.0,Maruti,Delhi,2011,93282,Petrol,Manual,1,0,998.0,68.0,5.0,178000
Maruti Ciaz,Maruti,Delhi,2017,63948,Petrol,Automatic,1,0,1373.0,92.0,5.0,667700
Maruti Baleno,Maruti,Delhi,2015,69216,Petrol,Manual,1,0,1197.0,84.0,5.0,448000
Hyundai VENUE,Hyundai,Delhi,2019,72340,Petrol,Automatic,1,0,998.0,120.0,5.0,895000
Mahindra XUV300,Mahindra,Delhi,2021,16669,Petrol,Automatic,1,0,1197.0,110.0,5.0,1108000
Mahindra XUV300,Mahindra,Delhi,2023,12057,Petrol,Manual,1,0,1197.0,110.0,5.0,1186000
Renault Kwid,Renault,Delhi,2020,12381,Petrol,Automatic,1,0,999.0,68.0,5.0,422000
Maruti S PRESSO,Maruti,Delhi,2022,21688,Petrol,Manual,2,0,998.0,68.0,5.0,455000
Maruti Swift Dzire,Maruti,Delhi,2014,62656,Petrol,Manual,1,0,1197.0,87.0,5.0,406000
Maruti Ciaz,Maruti,Delhi,2015,94923,Petrol,Manual,1,0,1373.0,92.0,5.0,490000
Maruti Ciaz,Maruti,Delhi,2014,58200,Petrol,Manual,1,0,1373.0,92.0,5.0,412000
Hyundai i10,Hyundai,Delhi,2011,57449,Petrol,Manual,2,0,1197.0,80.0,5.0,179000
Maruti Wagon R 1.0,Maruti,Delhi,2011,31824,Petrol,Manual,3,0,998.0,68.0,5.0,195000
Hyundai i10,Hyundai,Delhi,2011,82143,Petrol,Manual,2,0,1086.0,69.0,5.0,152000
Hyundai Santro Xing,Hyundai,Delhi,2011,69102,Petrol,Manual,2,0,1086.0,63.0,5.0,164000
Renault Kwid,Renault,Delhi,2022,7162,Petrol,Manual,1,0,999.0,68.0,5.0,438000
Hyundai Grand i10,Hyundai,Delhi,2016,97399,Petrol,Manual,1,0,1197.0,83.0,5.0,424000
Maruti Baleno,Maruti,Delhi,2017,66418,Petrol,Manual,1,0,1197.0,84.0,5.0,512000
Hyundai i20,Hyundai,Delhi,2011,99510,Petrol,Manual,1,0,1197.0,80.0,5.0,213000
Hyundai NEW SANTRO,Hyundai,Delhi,2019,89405,CNG,Manual,1,0,1086.0,60.0,5.0,470000
Maruti Ciaz,Maruti,Delhi,2019,31431,Petrol,Automatic,1,0,1462.0,105.0,5.0,794000
Maruti Swift,Maruti,Delhi,2011,68075,Petrol,Manual,1,0,1197.0,85.0,5.0,222000
Hyundai Elite i20,Hyundai,Delhi,2015,84601,Petrol,Manual,1,0,1197.0,83.0,5.0,438000
Maruti Baleno,Maruti,Delhi,2016,89506,Petrol,Manual,1,0,1197.0,84.0,5.0,467000
Maruti Baleno,Maruti,Delhi,2020,59231,Petrol,Manual,2,0,1197.0,83.0,5.0,637000
Maruti Baleno,Maruti,Delhi,2018,36969,Petrol,Automatic,1,0,1197.0,84.0,5.0,658000
Hyundai Grand i10,Hyundai,Delhi,2017,60443,Petrol,Manual,1,0,1197.0,83.0,5.0,415000
Maruti Ciaz,Maruti,Delhi,2018,119884,Petrol,Automatic,1,0,1373.0,92.0,5.0,756000
Maruti Swift,Maruti,Delhi,2013,82496,Petrol,Manual,1,0,1197.0,87.0,5.0,323000
Mahindra XUV300,Mahindra,Delhi,2021,12532,Petrol,Manual,1,0,1197.0,110.0,5.0,1112000
Toyota Etios,Toyota,Delhi,2011,73409,Petrol,Manual,1,0,1496.0,90.0,5.0,243000
Hyundai i10,Hyundai,Delhi,2012,100144,Petrol,Manual,1,0,1086.0,69.0,5.0,205000
Hyundai Grand i10,Hyundai,Delhi,2015,80208,Petrol,Automatic,2,0,1197.0,83.0,5.0,462000
Hyundai Grand i10,Hyundai,Delhi,2016,25133,Petrol,Automatic,2,0,1197.0,83.0,5.0,449000
Toyota Etios,Toyota,Delhi,2011,68623,Petrol,Manual,2,0,1496.0,90.0,5.0,206000
Maruti Swift,Maruti,Delhi,2013,61671,Petrol,Manual,1,0,1197.0,87.0,5.0,329000
Honda City,Honda,Delhi,2017,78493,Petrol,Manual,1,0,1497.0,119.0,5.0,590000
Hyundai Xcent,Hyundai,Delhi,2018,87732,CNG,Manual,1,0,1197.0,83.0,5.0,507000
Renault Kwid,Renault,Delhi,2020,4640,Petrol,Manual,1,0,799.0,54.0,5.0,409000
Honda Jazz,Honda,Delhi,2015,31802,Petrol,Automatic,1,0,1199.0,90.0,5.0,423000
